Provincia,Alianza,Año elección,Cargo,Subcategoria Cargo,Posicion,Apellido,Nombres,Género
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Vamos Todos A Vivir Mejor,2019,Senadores Nacionales,Suplentes,1,Bahamonde Barria,Oscar Alejandro,M
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Vamos Todos A Vivir Mejor,2019,Senadores Nacionales,Suplentes,2,Rechi,Elida Del Valle,F
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Vamos Todos A Vivir Mejor,2019,Senadores Nacionales,Titulares,1,Runin,Federico Armando,M
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Vamos Todos A Vivir Mejor,2019,Senadores Nacionales,Titulares,2,Chapperon,Adriana Cristina,F
Tucumán,Frente Amplio Por Tucuman,2021,Diputados Nacionales,Titulares,1,Guerra,Maria Florencia,F
Tucumán,Frente Amplio Por Tucuman,2021,Diputados Nacionales,Titulares,2,Correa,Guillermo Dalmacio,M
Tucumán,Frente Amplio Por Tucuman,2021,Diputados Nacionales,Titulares,3,Muñoz,Yanina Luz Del Valle,F
Tucumán,Frente Amplio Por Tucuman,2021,Diputados Nacionales,Titulares,4,Diaz,Elvio Augusto,M
Tucumán,Frente Amplio Por Tucuman,2021,Diputados Nacionales,Suplentes,1,Jerez,Veronica Carolina,F
Tucumán,Frente Amplio Por Tucuman,2021,Diputados Nacionales,Suplentes,2,Argañaraz,Jose Enrique,M
Tucumán,Frente Amplio Por Tucuman,2021,Diputados Nacionales,Suplentes,3,Barros,Maria Milsa,F
Tucumán,Frente Amplio Por Tucuman,2021,Senadores Nacionales,Titulares,1,Masso,Federico Augusto,M
Tucumán,Frente Amplio Por Tucuman,2021,Senadores Nacionales,Titulares,2,Mercado,Maria Paula Betsabe,F
Tucumán,Frente Amplio Por Tucuman,2021,Senadores Nacionales,Suplentes,1,Vera,Jose Miguel,M
Tucumán,Frente Amplio Por Tucuman,2021,Senadores Nacionales,Suplentes,2,Anfuso Del Pino,Maria Guadalupe,F
Tucumán,Frente De Izquierda Y De Los Trabajadores Unidad-Tuc,2021,Diputados Nacionales,Titulares,1,Arreguez,Alejandra,F
Tucumán,Frente De Izquierda Y De Los Trabajadores Unidad-Tuc,2021,Diputados Nacionales,Titulares,2,Paz,Juan Jose,M
Tucumán,Frente De Izquierda Y De Los Trabajadores Unidad-Tuc,2021,Diputados Nacionales,Titulares,3,Alberstein,Clarisa,F
Tucumán,Frente De Izquierda Y De Los Trabajadores Unidad-Tuc,2021,Diputados Nacionales,Titulares,4,Santillan,Victor Manuel,M
Tucumán,Frente De Izquierda Y De Los Trabajadores Unidad-Tuc,2021,Diputados Nacionales,Suplentes,1,Tejerina Laime,Karen Soledad,F
Tucumán,Frente De Izquierda Y De Los Trabajadores Unidad-Tuc,2021,Diputados Nacionales,Suplentes,2,Luna,Cristian Ariel,M
Tucumán,Frente De Izquierda Y De Los Trabajadores Unidad-Tuc,2021,Diputados Nacionales,Suplentes,3,Navarro Luna,Marta Josefa,F
Tucumán,Frente De Izquierda Y De Los Trabajadores Unidad-Tuc,2021,Senadores Nacionales,Titulares,1,Correa Tejerizo,Jose Martin,M
Tucumán,Frente De Izquierda Y De Los Trabajadores Unidad-Tuc,2021,Senadores Nacionales,Titulares,2,Gramajo,Beatriz Gabriela,F
Tucumán,Frente De Izquierda Y De Los Trabajadores Unidad-Tuc,2021,Senadores Nacionales,Suplentes,1,Orellana,Ivan Alexis,M
Tucumán,Frente De Izquierda Y De Los Trabajadores Unidad-Tuc,2021,Senadores Nacionales,Suplentes,2,Rios,Pia Luz Estefania,F
Tucumán,Frente De Todos (Tuc),2021,Diputados Nacionales,Titulares,1,Chahla,Rossana Elena,F
Tucumán,Frente De Todos (Tuc),2021,Diputados Nacionales,Titulares,2,Fernandez,Agustin,M
Tucumán,Frente De Todos (Tuc),2021,Diputados Nacionales,Titulares,3,Fernandez,Elia Marina,F
Tucumán,Frente De Todos (Tuc),2021,Diputados Nacionales,Titulares,4,Melo,Oscar Alejandro,M
Tucumán,Frente De Todos (Tuc),2021,Diputados Nacionales,Suplentes,1,Gramajo,Irma Ines,F
Tucumán,Frente De Todos (Tuc),2021,Diputados Nacionales,Suplentes,2,Funez,Carlos Eliezer,M
Tucumán,Frente De Todos (Tuc),2021,Diputados Nacionales,Suplentes,3,Figueroa,Sandra Beatriz,F
Tucumán,Frente De Todos (Tuc),2021,Senadores Nacionales,Titulares,1,Yedlin,Pablo Raul,M
Tucumán,Frente De Todos (Tuc),2021,Senadores Nacionales,Titulares,2,Mendoza,Sandra Mariela,F
Tucumán,Frente De Todos (Tuc),2021,Senadores Nacionales,Suplentes,1,Manzur,Juan Luis,M
Tucumán,Frente De Todos (Tuc),2021,Senadores Nacionales,Suplentes,2,Assan,Sara Alejandra,F
Tucumán,Fuerza Republicana Tuc,2021,Diputados Nacionales,Titulares,1,Bussi,Josefina Maria,F
Tucumán,Fuerza Republicana Tuc,2021,Diputados Nacionales,Titulares,2,Huesen,Mario Gerardo,M
Tucumán,Fuerza Republicana Tuc,2021,Diputados Nacionales,Titulares,3,Stakelun,Maria Luciana,F
Tucumán,Fuerza Republicana Tuc,2021,Diputados Nacionales,Titulares,4,Cisneros,Gonzalo Marcos,M
Tucumán,Fuerza Republicana Tuc,2021,Diputados Nacionales,Suplentes,1,Palomino,Blanca Lorena,F
Tucumán,Fuerza Republicana Tuc,2021,Diputados Nacionales,Suplentes,2,Davalos,Victor Alejandro,M
Tucumán,Fuerza Republicana Tuc,2021,Diputados Nacionales,Suplentes,3,Contreras,Maria Cecilia,F
Tucumán,Fuerza Republicana Tuc,2021,Senadores Nacionales,Titulares,1,Bussi,Ricardo Argentino,M
Tucumán,Fuerza Republicana Tuc,2021,Senadores Nacionales,Titulares,2,Leiva,Liliana Del Valle,F
Tucumán,Fuerza Republicana Tuc,2021,Senadores Nacionales,Suplentes,1,Ortega,Ramiro,M
Tucumán,Fuerza Republicana Tuc,2021,Senadores Nacionales,Suplentes,2,Espinosa,Maria Belen,F
Tucumán,Juntos Por El Cambio Tucuman,2021,Diputados Nacionales,Titulares,1,Sanchez,Roberto Antonio,M
Tucumán,Juntos Por El Cambio Tucuman,2021,Diputados Nacionales,Titulares,2,Omodeo,Paula,F
Tucumán,Juntos Por El Cambio Tucuman,2021,Diputados Nacionales,Titulares,3,Molinuevo,Alejandro Jose,M
Tucumán,Juntos Por El Cambio Tucuman,2021,Diputados Nacionales,Titulares,4,Quiles,Ana Paula,F
Tucumán,Juntos Por El Cambio Tucuman,2021,Diputados Nacionales,Suplentes,1,Jantus,Javier,M
Tucumán,Juntos Por El Cambio Tucuman,2021,Diputados Nacionales,Suplentes,2,Ayala,Karina Roxana,F
Tucumán,Juntos Por El Cambio Tucuman,2021,Diputados Nacionales,Suplentes,3,Huesen,Dario Victor,M
Tucumán,Juntos Por El Cambio Tucuman,2021,Senadores Nacionales,Titulares,1,Alfaro,German Enrique,M
Tucumán,Juntos Por El Cambio Tucuman,2021,Senadores Nacionales,Titulares,2,Avila,Beatriz Luisa,F
Tucumán,Juntos Por El Cambio Tucuman,2021,Senadores Nacionales,Suplentes,1,Alfaro,Rolando Rene,M
Tucumán,Juntos Por El Cambio Tucuman,2021,Senadores Nacionales,Suplentes,2,Smidt,Carolina,F
